amfi_code,scheme_name,date,nav
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-10,60.7496
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-11,61.0377
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-14,60.753
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-15,61.5296
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-16,61.902
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-17,62.5248
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-18,63.1
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-21,64.3509
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-22,64.6859
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-23,63.7759
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-24,63.9698
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-25,63.7827
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-28,62.9944
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-29,63.8229
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-30,63.6535
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-08-31,62.9531
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-01,62.6695
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-04,63.8351
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-05,64.4798
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-06,64.9697
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-07,65.1778
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-08,64.8484
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-11,64.2514
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-12,64.426
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-13,65.4838
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-14,64.9841
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-15,64.7163
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-18,64.8698
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-19,64.7243
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-20,64.7445
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-21,64.1326
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-22,64.2443
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-25,64.3867
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-26,64.8777
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-27,64.6297
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-28,64.8754
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-09-29,65.2651
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-02,66.1207
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-03,65.8844
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-04,66.3752
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-05,66.5644
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-06,67.0648
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-09,67.8241
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-10,68.669
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-11,68.5209
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-12,68.2806
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-13,68.8159
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-16,68.6905
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-17,69.3799
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-18,68.7676
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-19,69.1374
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-20,69.1189
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-23,68.2784
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-24,67.9099
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-25,67.785
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-26,69.0617
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-27,67.2956
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-30,67.2002
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-10-31,66.7873
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-01,66.2529
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-02,66.3233
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-03,66.1698
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-06,65.6242
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-07,65.7234
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-08,66.7069
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-09,66.694
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-10,66.2181
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-13,66.35
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-14,66.2493
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-15,66.7241
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-16,66.4731
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-17,67.0555
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-20,67.2047
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-21,67.0675
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-22,66.5406
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-23,66.2889
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-24,66.3937
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-27,65.7292
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-28,65.2927
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-29,65.0997
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-11-30,65.3124
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-01,66.1442
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-04,66.4006
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-05,66.5745
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-06,66.7666
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-07,66.3084
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-08,66.09
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-11,66.4556
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-12,67.0199
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-13,65.5915
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-14,65.9674
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-15,65.731
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-18,66.1068
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-19,66.2155
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-20,66.204
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-21,66.6576
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-22,66.7289
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-25,66.5611
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-26,66.4319
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-27,65.8137
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-28,65.8581
101206,ABSL Frontline Equity Fund - Regular - Growth,2023-12-29,64.6034
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-01,64.9948
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-02,65.2615
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-03,64.3484
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-04,64.2411
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-05,65.0072
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-08,66.3928
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-09,66.3356
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-10,66.3633
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-11,66.4421
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-12,66.6818
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-15,67.1299
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-16,67.1726
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-17,66.7404
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-18,66.8295
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-19,66.671
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-22,66.2286
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-23,65.7193
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-24,65.5533
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-25,65.9131
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-26,66.0893
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-29,66.6342
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-30,66.4009
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-01-31,66.3451
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-01,66.9613
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-02,67.5143
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-05,67.2398
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-06,66.7588
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-07,67.2361
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-08,67.8391
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-09,67.8479
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-12,68.2142
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-13,68.4102
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-14,67.8711
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-15,68.1476
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-16,67.9346
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-19,67.1775
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-20,66.7871
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-21,65.7476
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-22,67.2495
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-23,68.3165
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-26,67.8462
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-27,67.5702
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-28,67.5431
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-02-29,68.5606
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-01,68.8477
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-04,68.8706
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-05,68.5182
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-06,68.763
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-07,69.1192
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-08,69.2169
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-11,69.065
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-12,68.8046
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-13,69.3775
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-14,68.5107
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-15,68.4611
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-18,68.4709
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-19,67.321
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-20,67.218
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-21,66.5832
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-22,65.9417
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-25,65.6033
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-26,66.3668
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-27,66.2273
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-28,66.7429
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-03-29,66.4453
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-01,66.0783
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-02,65.7181
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-03,65.8428
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-04,65.9788
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-05,66.1226
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-08,65.6516
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-09,66.1737
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-10,65.6444
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-11,65.6112
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-12,64.9575
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-15,64.9227
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-16,64.9493
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-17,65.2327
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-18,64.9417
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-19,65.174
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-22,64.8034
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-23,63.6612
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-24,64.3231
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-25,63.719
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-26,64.1171
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-29,64.0092
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-04-30,64.5347
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-01,64.2116
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-02,64.647
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-03,64.3138
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-06,64.2293
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-07,63.1247
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-08,62.2921
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-09,62.7107
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-10,62.3652
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-13,61.2084
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-14,60.9184
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-15,61.214
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-16,60.6622
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-17,61.0854
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-20,60.7422
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-21,60.7784
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-22,60.3332
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-23,59.5003
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-24,59.2827
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-27,59.0395
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-28,59.2289
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-29,58.9496
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-30,58.145
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-05-31,58.7494
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-03,58.5916
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-04,58.707
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-05,59.23
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-06,58.8469
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-07,58.3442
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-10,58.5281
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-11,59.3809
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-12,58.5137
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-13,58.6209
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-14,58.8322
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-17,59.1434
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-18,59.1509
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-19,58.6697
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-20,57.6006
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-21,58.5474
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-24,59.4719
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-25,58.9642
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-26,58.9739
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-27,58.7726
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-06-28,58.6624
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-01,58.7164
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-02,57.9535
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-03,58.0422
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-04,58.0208
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-05,57.0043
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-08,56.6293
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-09,55.8844
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-10,55.3861
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-11,55.1079
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-12,55.0222
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-15,54.8905
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-16,56.0595
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-17,56.2219
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-18,56.4254
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-19,56.4553
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-22,55.9332
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-23,55.9329
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-24,56.1066
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-25,56.5682
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-26,56.0164
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-29,55.841
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-30,55.4394
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-07-31,55.2441
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-01,55.1576
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-02,54.476
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-05,54.8462
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-06,54.4204
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-07,54.7399
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-08,54.6691
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-09,54.393
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-12,54.7954
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-13,55.0802
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-14,55.3718
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-15,54.8013
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-16,55.433
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-19,56.1776
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-20,55.9539
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-21,55.354
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-22,54.8469
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-23,54.7021
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-26,54.2754
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-27,54.1209
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-28,54.0359
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-29,53.3297
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-08-30,53.025
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-02,53.0311
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-03,52.7618
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-04,52.5956
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-05,52.9312
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-06,52.625
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-09,52.1543
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-10,52.2139
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-11,52.7101
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-12,53.2137
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-13,52.8837
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-16,52.5936
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-17,52.4174
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-18,52.3156
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-19,53.5186
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-20,53.7905
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-23,54.5224
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-24,54.9639
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-25,53.844
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-26,53.6792
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-27,53.792
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-09-30,54.0648
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-01,54.2134
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-02,53.5118
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-03,52.8777
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-04,52.7932
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-07,52.5654
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-08,53.1583
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-09,53.3085
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-10,53.6378
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-11,53.9279
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-14,53.7082
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-15,54.4797
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-16,54.2727
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-17,53.9765
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-18,54.0497
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-21,53.7522
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-22,53.244
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-23,52.6135
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-24,52.2825
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-25,52.3302
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-28,52.5415
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-29,51.9474
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-30,51.9315
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-10-31,51.8108
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-01,52.1872
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-04,52.0615
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-05,52.7249
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-06,52.9792
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-07,52.9048
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-08,52.9433
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-11,53.2702
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-12,53.0744
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-13,53.1032
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-14,52.9866
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-15,52.8305
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-18,52.3164
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-19,52.8852
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-20,52.9609
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-21,53.1659
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-22,53.5909
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-25,54.2917
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-26,54.0594
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-27,53.117
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-28,53.374
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-11-29,53.6733
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-02,53.2778
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-03,53.6931
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-04,53.8798
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-05,53.8836
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-06,54.3516
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-09,54.2768
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-10,55.1574
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-11,55.2004
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-12,54.8935
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-13,54.1298
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-16,54.5959
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-17,55.1023
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-18,55.3795
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-19,55.9803
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-20,56.7717
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-23,55.91
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-24,55.2055
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-25,55.1673
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-26,55.669
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-27,55.8761
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-30,56.2611
101206,ABSL Frontline Equity Fund - Regular - Growth,2024-12-31,56.2315
101206,ABSL Frontline Equity Fund - Regular - Growth,2025-01-01,55.7623
101206,ABSL Frontline Equity Fund - Regular - Growth,2025-01-02,55.6849
101206,ABSL Frontline Equity Fund - Regular - Growth,2025-01-03,55.5722
101206,ABSL Frontline Equity Fund - Regular - Growth,2025-01-06,55.3676
